grupo	prestador	tabla_km_id	empresa	sucursal	localidad	problema	evidencia	accion	confianza
g3_pentacom	PENTACOM	8b9fd12d-0f0e-462b-a157-a9fadfb7142d	Georgalos	Rio Segundo - Córdoba	RIO SEGUNDO	Georgalos Rio Segundo - Córdoba: km negociado (ida~57) muy superior a la línea recta base(Arroyito)→localidad (12.4 km, x4.6)	estimado con centroide OSM de la localidad (sin pin propio, sin gastar consultas osm.sh — dato ya cacheado en data/localidades_centroides.json)	TL	baja
g3_pentacom	PENTACOM	ea27a377-c59e-448e-b2b0-549aec4ea7e8	Nutrien	Rio Segundo	RIO SEGUNDO	Nutrien Rio Segundo: km negociado (ida~74.5) muy superior a la línea recta base(Arroyito)→localidad (12.4 km, x6.0)	estimado con centroide OSM de la localidad (sin pin propio, sin gastar consultas osm.sh — dato ya cacheado en data/localidades_centroides.json)	TL	baja
g3_pentacom	PENTACOM	d39d1ad9-8088-4ef6-8832-f6bb75d4dd9f	Granja Tres Arroyos	Avex Incubación	GENERAL DEHEZA	Granja Tres Arroyos Avex Incubación (Gral. Deheza): km negociado (ida~66) muy superior a la línea recta base(Córdoba)→localidad (10.9 km, x6.1)	estimado con centroide OSM de la localidad (sin pin propio, sin gastar consultas osm.sh — dato ya cacheado en data/localidades_centroides.json)	TL	baja
g3_pentacom	PENTACOM	85f0b459-ac32-4962-b457-dfbe961b2c2f	Granja Tres Arroyos	Avex Molino	REDUCCION	Granja Tres Arroyos Avex Molino (Reducción): km negociado (ida~52) muy superior a la línea recta base(Córdoba)→localidad (17.1 km, x3.0)	estimado con centroide OSM de la localidad (sin pin propio, sin gastar consultas osm.sh — dato ya cacheado en data/localidades_centroides.json)	TL	baja
g3_pentacom	PENTACOM	e0760d7e-bd44-4f34-8585-bf4e99ece64c	Saputo	Tio Pujio	TIO PUJIO	Saputo Tio Pujio: km negociado (ida~143.5) muy superior a la línea recta base(Córdoba)→localidad (18.4 km, x7.8)	estimado con centroide OSM de la localidad (sin pin propio, sin gastar consultas osm.sh — dato ya cacheado en data/localidades_centroides.json)	TL	baja
g3_pentacom	PENTACOM	52150e81-2390-4975-9c47-83c16d638c1a	Cartocor	Arroyito	ARROYITO 	Cartocor Arroyito: km negociado (ida~132) absurdo dado que la localidad ES la sede Arroyito (recta 0.4 km, x367); probablemente el domicilio real está lejos de Arroyito y la localidad de Gestión está mal, o el negociado corresponde a otro sitio	estimado con centroide OSM de la localidad (sin pin propio, sin gastar consultas osm.sh — dato ya cacheado en data/localidades_centroides.json)	TL	baja
g3_pentacom	PENTACOM	6f543b20-11c7-483e-8fac-dc50cd577449	OCA	MARCOS JUAREZ	MARCOS JUAREZ	OCA Marcos Juarez: km negociado (ida~77.5) menor que la línea recta base(Villa María)→localidad (112.8 km) — imposible	estimado con centroide OSM de la localidad (sin pin propio, sin gastar consultas osm.sh — dato ya cacheado en data/localidades_centroides.json)	TL	baja
g3_pentacom	PENTACOM	(sede) SPST Pentacom - Morrison	PENTACOM	-	-	"La sede SPST ""SPST Pentacom - Morrison - Fernando Aramburu"" tiene coordenadas corruptas en data/bases.json: 36.778261,-119.417932 (Fresno, California, EE.UU.) en vez de Morrison, Córdoba"	"search ""Morrison, Córdoba"" -> -32.5929,-62.8334 (relation 5353586); la sede real de Morrison está a esas coords, no en California. Afecta cualquier fila cuya ""sede más cercana"" debiera ser esta SPST (ninguna del muestreo la usa aún como base_mas_cercana porque el bug hace que nunca gane la comparación de distancia, pero si se corrige podría cambiar la sede más cercana de filas de la zona Bell Ville/Morrison, ej. tabla_km_id 7f223b4e Nutrien Colonia Bismark que declara spst=SPST Pentacom - Morrison sin medir)"	GESTION (corregir coordenadas de la sede SPST Morrison en la fuente de sedes, no es una fila de Tabla KM)	alta
g4_supernova	SUPERNOVA	565fda77-6177-4155-8ac0-4243c33a2745	ADIUM	Delegación Comercial Santa Fe	SANTA FE	km medido (176) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6562865,-60.713153) = 6.7 km por OSRM, vs kms_ida cargado 175.8 km (ratio_ida_vs_recta original 33.17)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	ce7d2bd7-37ba-4d49-8477-80c4f408ebbc	Arcos Dorados (Mc Donalds)	GAF - Combos del Litoral S.A. (194)	SANTA FE	km medido (178) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6508875,-60.7081606) = 5.6 km por OSRM, vs kms_ida cargado 178.0 km (ratio_ida_vs_recta original 38.7)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	66c3154e-ba00-424a-b25f-d103f39b964a	Arcos Dorados (Mc Donalds)	Santa Fe	SANTA FE	km medido (178) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6508875,-60.70816060000001) = 5.6 km por OSRM, vs kms_ida cargado 178.0 km (ratio_ida_vs_recta original 38.7)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	07f7b6de-e35e-416a-be07-d680aee7fbc3	Banco Credicoop	336 - Santa Clara De Saguier	SANTA CLARA DE SAGUIER	km medido (257) parece calculado desde Rosario, no desde MKN SA - Daniel Edmundo Marzioni (base_mas_cercana real)	route MKN SA - Daniel Edmundo Marzioni (-31.24953,-61.48872) -> pin (-31.3369837,-61.8169614) = 45.0 km por OSRM, vs kms_ida cargado 257.3 km (ratio_ida_vs_recta original 7.87)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	42a3851d-9c99-41f1-8740-3a4033ea1ce1	Banco Credicoop	340 - Santa Fe	SANTA FE	km medido (174) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6479432,-60.7079336) = 4.8 km por OSRM, vs kms_ida cargado 173.7 km (ratio_ida_vs_recta original 40.4)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	16ca9265-db80-4bda-a8f7-092b9d8e116d	Banco Credicoop	595  Oficina Promocion UNL Cuidad Universitaria	SANTA FE	km medido (176) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.5803552,-60.7323989) = 5.9 km por OSRM, vs kms_ida cargado 175.7 km (ratio_ida_vs_recta original 37.37)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	d304c857-4cfa-4ee0-a28a-35656c136a9e	Banco Credicoop	597 Oficina De Promocion UNL Sede Esperanza	ESPERANZA	km medido (201) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.4392549,-60.9447568) = 36.2 km por OSRM, vs kms_ida cargado 200.9 km (ratio_ida_vs_recta original 6.65)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	9ec633a2-4b8b-45a9-a0d7-838b8325e26a	Banco Santander Río	156 - SANTA FE	SANTA FE	km medido (173) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6468,-60.7067) = 4.9 km por OSRM, vs kms_ida cargado 173.3 km (ratio_ida_vs_recta original 42.28)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	b5ca8d57-1f1f-416a-b395-080d56e83a55	Banco Santander Río	273 - SANTA FE - ARISTOBULO DEL VALLE	SANTA FE	km medido (173) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6364,-60.6985) = 3.8 km por OSRM, vs kms_ida cargado 173.0 km (ratio_ida_vs_recta original 59.64)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	68422179-0b6f-41fe-a5b0-b318718aa3ee	Banco Santander Río	815 - Oficina Digital Puerto Santa Fé	SANTA FE	km medido (179) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6469592,-60.6999453) = 5.5 km por OSRM, vs kms_ida cargado 178.8 km (ratio_ida_vs_recta original 44.7)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	4e964bb4-f698-42cd-b862-0c87184cad68	Conectar SRL	Conectar 1	SUNCHALES	km medido (285) parece calculado desde Rosario, no desde MKN SA - Daniel Edmundo Marzioni (base_mas_cercana real)	route MKN SA - Daniel Edmundo Marzioni (-31.24953,-61.48872) -> pin (-30.9470414,-61.5567544) = 41.1 km por OSRM, vs kms_ida cargado 285.2 km (ratio_ida_vs_recta original 8.31)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	1d1ddb40-8f03-432f-82fd-e3102633fe5b	Conectar SRL	Despacho AMPS	SUNCHALES	km medido (288) parece calculado desde Rosario, no desde MKN SA - Daniel Edmundo Marzioni (base_mas_cercana real)	route MKN SA - Daniel Edmundo Marzioni (-31.24953,-61.48872) -> pin (-30.9410414,-61.5677892) = 43.4 km por OSRM, vs kms_ida cargado 287.5 km (ratio_ida_vs_recta original 8.19)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	7d6141f3-f8df-4d63-a390-fb510291b0a7	Correo Argentino	Santa Fe	SANTA FE	km medido (178) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6495675,-60.7055354) = 5.4 km por OSRM, vs kms_ida cargado 178.2 km (ratio_ida_vs_recta original 40.51)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	173a62c4-7746-42ad-a8c3-daf5bf0614fb	Desarrollos Gastronómicos S.A.	KFC Ribera Shopping	SANTA FE	km medido (179) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.648247,-60.7004074) = 5.3 km por OSRM, vs kms_ida cargado 178.6 km (ratio_ida_vs_recta original 42.51)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	386629f4-086b-4969-abc8-a89d7a3a9b6b	Dia %	Tienda 1059 Santa Fe	SANTA FE	km medido (178) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.649562,-60.7106075) = 5.3 km por OSRM, vs kms_ida cargado 178.4 km (ratio_ida_vs_recta original 39.64)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	450ea033-f702-4c0c-8619-76db3c15ba7e	Dia %	Tienda 1068 Santo Tome	SANTO TOME	km medido (163) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6653404,-60.7653809) = 14.7 km por OSRM, vs kms_ida cargado 163.4 km (ratio_ida_vs_recta original 18.36)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	e37d3246-aad9-4dba-a634-3aa61cc54109	Distrinando	RIVERA SHOPPING	SANTA FE	km medido (179) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.648247,-60.7004074) = 5.3 km por OSRM, vs kms_ida cargado 178.6 km (ratio_ida_vs_recta original 42.51)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	62984b95-fe42-492f-a213-4ddde9cff725	Galicia Seguros	Santa Fe	SANTA FE	km medido (173) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6449175,-60.7092963) = 4.8 km por OSRM, vs kms_ida cargado 173.2 km (ratio_ida_vs_recta original 43.31)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	748eee30-0b2b-4df9-b8df-71c6fd5edeb4	Galicia Seguros	Sucursal Alvear	SANTA FE	km medido (173) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6330051,-60.6957937) = 4.2 km por OSRM, vs kms_ida cargado 172.8 km (ratio_ida_vs_recta original 69.13)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	c3dd9295-93f8-4d44-96b8-44578a5efeed	Galicia Seguros	Sucursal Centro	SANTA FE	km medido (174) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6488479,-60.7119502) = 5.6 km por OSRM, vs kms_ida cargado 173.5 km (ratio_ida_vs_recta original 38.56)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	30f995bd-efe3-49a9-9d18-a0b73d40b3eb	Galicia Seguros	Sucursal Recoleta	SANTA FE	km medido (173) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6388337,-60.7040567) = 3.7 km por OSRM, vs kms_ida cargado 172.6 km (ratio_ida_vs_recta original 53.93)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	4c9d8764-8295-43eb-8054-3f6a84e69f2b	Ilolay	Planta de Bella Italia	BELLA ITALIA	km medido (231) parece calculado desde Rosario, no desde MKN SA - Daniel Edmundo Marzioni (base_mas_cercana real)	route MKN SA - Daniel Edmundo Marzioni (-31.24953,-61.48872) -> pin (-31.2979319,-61.3876397) = 11.6 km por OSRM, vs kms_ida cargado 231.2 km (ratio_ida_vs_recta original 21.02)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	65f1fbe7-6871-4f8d-9b8f-559583a92d2c	Las Taperitas	Susana	SUSANA	km medido (241) parece calculado desde Rosario, no desde MKN SA - Daniel Edmundo Marzioni (base_mas_cercana real)	route MKN SA - Daniel Edmundo Marzioni (-31.24953,-61.48872) -> pin (-31.3170509,-61.520763) = 9.0 km por OSRM, vs kms_ida cargado 240.9 km (ratio_ida_vs_recta original 29.74)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	7bb89b77-9464-40cd-9803-196a40513a01	Meli Log S.R.L.	SVC Santa Fe (MLO)	SANTA FE	km medido (164) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.66311835822575,-60.82590916503497) = 20.6 km por OSRM, vs kms_ida cargado 164.2 km (ratio_ida_vs_recta original 12.17)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	26a03369-4089-40cb-826a-26e48baaf712	Mercado Libre SRL	SVC Santa Fe	SANTA FE	km medido (162) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.662028586616536,-60.82090922063722) = 18.8 km por OSRM, vs kms_ida cargado 162.5 km (ratio_ida_vs_recta original 12.5)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	2ea47c8c-c4a0-4911-8b35-443de9d1d8a2	Mercado Libre SRL	Santa Fe	SANTA FE	km medido (179) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6471378,-60.7000751) = 5.5 km por OSRM, vs kms_ida cargado 178.8 km (ratio_ida_vs_recta original 43.6)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	61d37586-63b7-4886-9a32-dd1b33722843	Nación Servicios SA	Santa Fe - Calle San Martin 2499 - BNA	SANTA FE	km medido (173) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6468227,-60.7068745) = 4.8 km por OSRM, vs kms_ida cargado 173.3 km (ratio_ida_vs_recta original 42.27)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	46c168cb-3f69-4502-8024-2652324b13b4	Natura	Ivana Martinez	SAN JOSE DEL RINCON	km medido (187) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6000004,-60.5833282) = 18.1 km por OSRM, vs kms_ida cargado 187.0 km (ratio_ida_vs_recta original 17.15)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	78d8ebe7-163f-45cf-846a-f12939ff5f96	Natura	Jorgelina Aprile	SANTA FE	km medido (175) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.58610049999999,-60.7236461) = 4.9 km por OSRM, vs kms_ida cargado 174.7 km (ratio_ida_vs_recta original 47.22)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	3d0730dd-b230-4301-a398-4a860e5b52bb	Natura	Maria Gabriela Mina	SANTA FE	km medido (172) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6388124,-60.7093668) = 4.6 km por OSRM, vs kms_ida cargado 172.1 km (ratio_ida_vs_recta original 52.15)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	282e1065-8bfb-45c4-a880-5ad51e1bfd5e	Natura	Mariana Gallegos	SANTA FE	km medido (171) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6272161,-60.7094906) = 3.6 km por OSRM, vs kms_ida cargado 170.8 km (ratio_ida_vs_recta original 77.65)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	40ced1be-08f4-4318-9ca3-4df3f4c4f143	Natura	María del Valle Niedermayer	SANTA FE	km medido (173) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6458935,-60.7098916) = 5.0 km por OSRM, vs kms_ida cargado 173.0 km (ratio_ida_vs_recta original 42.2)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	37938f0b-6bea-458c-b3c3-d290fb3547b0	Natura	Priscila Fernández	SANTA FE	km medido (177) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.5730308,-60.7191815) = 6.1 km por OSRM, vs kms_ida cargado 177.2 km (ratio_ida_vs_recta original 37.71)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	c8c286c1-4d6a-4e04-b998-a055c90aef39	Nutrien	Rafaela - Santa Fé	SUSANA	km medido (233) parece calculado desde Rosario, no desde MKN SA - Daniel Edmundo Marzioni (base_mas_cercana real)	route MKN SA - Daniel Edmundo Marzioni (-31.24953,-61.48872) -> pin (-31.3534476,-61.5291952) = 13.4 km por OSRM, vs kms_ida cargado 232.8 km (ratio_ida_vs_recta original 19.08)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	de3ca7e0-5935-46e5-b17a-703018b5b06a	OCA	SANTA FE	SANTA FE	km medido (173) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.647031,-60.7168575) = 6.0 km por OSRM, vs kms_ida cargado 172.6 km (ratio_ida_vs_recta original 39.23)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	4e5b28a0-f6e5-4c57-8d15-1792efe31136	Pedidos Ya	AR_517_SANTA_FE	SANTA FE	km medido (173) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6428953,-60.7248617) = 6.6 km por OSRM, vs kms_ida cargado 172.6 km (ratio_ida_vs_recta original 39.23)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	ffc69e62-d552-44c6-96f2-8f2176424cc7	Pedidos Ya	Santa Fe	SANTA FE	km medido (172) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6376725,-60.7037853) = 3.8 km por OSRM, vs kms_ida cargado 172.3 km (ratio_ida_vs_recta original 55.6)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	423a76fa-588d-4eb5-9675-b05ee36ffad5	Roemmers	Delegación Santa Fe	SANTA FE	km medido (177) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6095031,-60.6672397) = 3.4 km por OSRM, vs kms_ida cargado 176.5 km (ratio_ida_vs_recta original 63.04)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	31aafe43-b9b3-410d-af8a-caa3b88ebb74	Sancor Cooperativas Limitada	San Guillermo	SAN GUILLERMO	km medido (376) parece calculado desde Rosario, no desde MKN SA - Daniel Edmundo Marzioni (base_mas_cercana real)	route MKN SA - Daniel Edmundo Marzioni (-31.24953,-61.48872) -> pin (-30.3601303,-61.9156265) = 131.9 km por OSRM, vs kms_ida cargado 376.0 km (ratio_ida_vs_recta original 3.51)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	1ca810cf-5df5-40ff-ae66-564e67b28e42	Sancor Cooperativas Limitada	Sunchales 1	SUNCHALES	km medido (287) parece calculado desde Rosario, no desde MKN SA - Daniel Edmundo Marzioni (base_mas_cercana real)	route MKN SA - Daniel Edmundo Marzioni (-31.24953,-61.48872) -> pin (-30.9429569,-61.5598907) = 42.4 km por OSRM, vs kms_ida cargado 286.5 km (ratio_ida_vs_recta original 8.23)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	ede6b282-74c4-474b-8716-339ad766ff67	Sancor Cooperativas Limitada	Sunchales 2	SUNCHALES	km medido (287) parece calculado desde Rosario, no desde MKN SA - Daniel Edmundo Marzioni (base_mas_cercana real)	route MKN SA - Daniel Edmundo Marzioni (-31.24953,-61.48872) -> pin (-30.9429569,-61.5598907) = 42.4 km por OSRM, vs kms_ida cargado 286.5 km (ratio_ida_vs_recta original 8.23)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	4278ca7f-a6b9-4080-bfc8-882995e681b3	Sancor Cooperativas Limitada	Sunchales Alem	SUNCHALES	km medido (286) parece calculado desde Rosario, no desde MKN SA - Daniel Edmundo Marzioni (base_mas_cercana real)	route MKN SA - Daniel Edmundo Marzioni (-31.24953,-61.48872) -> pin (-30.9488153,-61.5648207) = 41.9 km por OSRM, vs kms_ida cargado 285.9 km (ratio_ida_vs_recta original 8.36)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	7b3a5f3f-11eb-40d9-ab46-e2f4e86874bb	Saputo	Depostio Mediterraneo	RAFAELA	km medido (247) parece calculado desde Rosario, no desde MKN SA - Daniel Edmundo Marzioni (base_mas_cercana real)	route MKN SA - Daniel Edmundo Marzioni (-31.24953,-61.48872) -> pin (-31.2263324,-61.5026635) = 5.0 km por OSRM, vs kms_ida cargado 247.0 km (ratio_ida_vs_recta original 85.17)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	1736a7e7-99b3-4281-a2ba-ca705ca94f22	YAGUAR	Santa Fe	SANTA FE	km medido (172) parece calculado desde Rosario, no desde Carlos Mariscotti - DNI: 24.214.878 (base_mas_cercana real)	route Carlos Mariscotti - DNI: 24.214.878 (-31.61066,-60.69729) -> pin (-31.6094935,-60.7193273) = 4.3 km por OSRM, vs kms_ida cargado 172.4 km (ratio_ida_vs_recta original 82.11)	RECALCULAR_KM	alta
g4_supernova	SUPERNOVA	7bb89b77-9464-40cd-9803-196a40513a01	Meli Log S.R.L.	SVC Santa Fe (MLO)	SANTA FE	pin de Gestión marcado sospechoso, pero cae en la localidad correcta (el geocode de comparación es el que está mal)	"reverse del pin -> ""Las Vegas, Municipio de Santo Tomé, Santa Fe"" (zona RN19 salida Santa Fe), coherente con domicilio ""RN 19 km 5.5"""	OK	media
g4_supernova	SUPERNOVA	61d37586-63b7-4886-9a32-dd1b33722843	Nación Servicios SA	Santa Fe - Calle San Martin 2499 - BNA	SANTA FE	pin de Gestión marcado sospechoso, pero cae en la localidad correcta (el geocode de comparación es el que está mal)	pin -31.6468,-60.7069 coincide con cluster de pines Santa Fe centro (San Martín 2499), domicilio consistente	OK	media
g4_supernova	SUPERNOVA	78d8ebe7-163f-45cf-846a-f12939ff5f96	Natura	Jorgelina Aprile	SANTA FE	pin de Gestión marcado sospechoso, pero cae en la localidad correcta (el geocode de comparación es el que está mal)	"reverse del pin -> ""21 de Octubre, Santa Fe, Santa Fe Capital"", coherente con domicilio Luciano Leiva 9880"	OK	media
g4_supernova	SUPERNOVA	37938f0b-6bea-458c-b3c3-d290fb3547b0	Natura	Priscila Fernández	SANTA FE	pin de Gestión marcado sospechoso, pero cae en la localidad correcta (el geocode de comparación es el que está mal)	pin -31.5730,-60.7192 dentro del cluster de pines de Santa Fe (Chaco 5122), a 4-5 km de otros pines confirmados de la ciudad	OK	media
g4_supernova	SUPERNOVA	c8c286c1-4d6a-4e04-b998-a055c90aef39	Nutrien	Rafaela - Santa Fé	SUSANA	pin de Gestión marcado sospechoso, pero cae en la localidad correcta (el geocode de comparación es el que está mal)	"reverse del pin -> ""Municipio de Susana, Departamento Castellanos, Santa Fe"", coherente con domicilio Ruta 34 km 213"	OK	media
g4_supernova	SUPERNOVA	029651df-712b-41f6-9e0f-09a0c8e6d991	Lisicki Litvin	Rosario	ROSARIO	pin de Gestión marcado sospechoso, pero cae en Rosario (correcto)	"reverse -32.9587,-60.6930 -> ""Villa Urquiza, Distrito Oeste, Rosario, Municipio de Rosario, Santa Fe"" (domicilio Madres de Plaza de Mayo 3020, Rosario); el geocode de comparación (S3020 Santa Fe Province, 184 km) es el erróneo"	OK	alta
